fitment_id,bike_id,product_id,fitment_year_start,fitment_year_end,verification_status,source_url,source_checked_on,fitment_notes
ducati-multistrada-v4-current-2024-2026-sc-project-adventure-r-2024-2026,ducati-multistrada-v4-current-2024-2026,sc-project-adventure-r,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-current-2024-2026-sc-project-s1-2024-2026,ducati-multistrada-v4-current-2024-2026,sc-project-s1,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-current-2024-2026-termignoni-adventure-silencer-2024-2026,ducati-multistrada-v4-current-2024-2026,termignoni-adventure-silencer,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-akrapovic-adventure-hexagonal-2021-2023,ducati-multistrada-v4-launch-2021-2023,akrapovic-adventure-hexagonal,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-akrapovic-racing-line-2021-2023,ducati-multistrada-v4-launch-2021-2023,akrapovic-racing-line,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-akrapovic-slip-on-line-2021-2023,ducati-multistrada-v4-launch-2021-2023,akrapovic-slip-on-line,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-arrow-adventure-full-kit-2021-2023,ducati-multistrada-v4-launch-2021-2023,arrow-adventure-full-kit,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-arrow-race-tech-2021-2023,ducati-multistrada-v4-launch-2021-2023,arrow-race-tech,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-arrow-x-kone-2021-2023,ducati-multistrada-v4-launch-2021-2023,arrow-x-kone,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-sc-project-adventure-r-2021-2023,ducati-multistrada-v4-launch-2021-2023,sc-project-adventure-r,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-sc-project-s1-2021-2023,ducati-multistrada-v4-launch-2021-2023,sc-project-s1,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-multistrada-v4-launch-2021-2023-termignoni-adventure-silencer-2021-2023,ducati-multistrada-v4-launch-2021-2023,termignoni-adventure-silencer,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-akrapovic-evolution-line-2012-2014,ducati-panigale-1199-launch-2012-2014,akrapovic-evolution-line,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-akrapovic-racing-line-2012-2014,ducati-panigale-1199-launch-2012-2014,akrapovic-racing-line,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-akrapovic-road-legal-line-2012-2014,ducati-panigale-1199-launch-2012-2014,akrapovic-road-legal-line,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-akrapovic-track-day-link-pipe-2012-2014,ducati-panigale-1199-launch-2012-2014,akrapovic-track-day-link-pipe,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-sc-project-cr-t-2012-2014,ducati-panigale-1199-launch-2012-2014,sc-project-cr-t,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-sc-project-crt-mid-pipe-kit-2012-2014,ducati-panigale-1199-launch-2012-2014,sc-project-crt-mid-pipe-kit,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-sc-project-sc1-m-2012-2014,ducati-panigale-1199-launch-2012-2014,sc-project-sc1-m,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-termignoni-ducati-slip-on-2012-2014,ducati-panigale-1199-launch-2012-2014,termignoni-ducati-slip-on,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-termignoni-racing-titanium-2012-2014,ducati-panigale-1199-launch-2012-2014,termignoni-racing-titanium,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1199-launch-2012-2014-termignoni-relevance-2012-2014,ducati-panigale-1199-launch-2012-2014,termignoni-relevance,2012,2014,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-akrapovic-evolution-line-2015-2017,ducati-panigale-1299-launch-2015-2017,akrapovic-evolution-line,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-akrapovic-racing-line-2015-2017,ducati-panigale-1299-launch-2015-2017,akrapovic-racing-line,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-akrapovic-road-legal-line-2015-2017,ducati-panigale-1299-launch-2015-2017,akrapovic-road-legal-line,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-akrapovic-slip-on-line-2015-2017,ducati-panigale-1299-launch-2015-2017,akrapovic-slip-on-line,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-akrapovic-track-day-link-pipe-2015-2017,ducati-panigale-1299-launch-2015-2017,akrapovic-track-day-link-pipe,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-sc-project-cr-t-2015-2017,ducati-panigale-1299-launch-2015-2017,sc-project-cr-t,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-sc-project-sc1-r-2015-2017,ducati-panigale-1299-launch-2015-2017,sc-project-sc1-r,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-termignoni-ducati-slip-on-2015-2017,ducati-panigale-1299-launch-2015-2017,termignoni-ducati-slip-on,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-termignoni-racing-titanium-2015-2017,ducati-panigale-1299-launch-2015-2017,termignoni-racing-titanium,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-1299-launch-2015-2017-termignoni-relevance-2015-2017,ducati-panigale-1299-launch-2015-2017,termignoni-relevance,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-akrapovic-evolution-line-2022-2026,ducati-panigale-v4-current-2022-2026,akrapovic-evolution-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-akrapovic-racing-line-2022-2026,ducati-panigale-v4-current-2022-2026,akrapovic-racing-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-akrapovic-road-legal-line-2022-2026,ducati-panigale-v4-current-2022-2026,akrapovic-road-legal-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-akrapovic-slip-on-line-2022-2026,ducati-panigale-v4-current-2022-2026,akrapovic-slip-on-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-sc-project-cr-t-2022-2026,ducati-panigale-v4-current-2022-2026,sc-project-cr-t,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-sc-project-crt-mid-pipe-kit-2022-2026,ducati-panigale-v4-current-2022-2026,sc-project-crt-mid-pipe-kit,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-sc-project-sc1-r-2022-2026,ducati-panigale-v4-current-2022-2026,sc-project-sc1-r,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-termignoni-ducati-slip-on-2022-2026,ducati-panigale-v4-current-2022-2026,termignoni-ducati-slip-on,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-termignoni-racing-titanium-2022-2026,ducati-panigale-v4-current-2022-2026,termignoni-racing-titanium,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-current-2022-2026-termignoni-relevance-2022-2026,ducati-panigale-v4-current-2022-2026,termignoni-relevance,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-akrapovic-evolution-line-2018-2021,ducati-panigale-v4-launch-2018-2021,akrapovic-evolution-line,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-akrapovic-racing-line-2018-2021,ducati-panigale-v4-launch-2018-2021,akrapovic-racing-line,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-akrapovic-road-legal-line-2018-2021,ducati-panigale-v4-launch-2018-2021,akrapovic-road-legal-line,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-sc-project-cr-t-2018-2021,ducati-panigale-v4-launch-2018-2021,sc-project-cr-t,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-sc-project-crt-mid-pipe-kit-2018-2021,ducati-panigale-v4-launch-2018-2021,sc-project-crt-mid-pipe-kit,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-sc-project-sc1-m-2018-2021,ducati-panigale-v4-launch-2018-2021,sc-project-sc1-m,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-sc-project-sc1-r-2018-2021,ducati-panigale-v4-launch-2018-2021,sc-project-sc1-r,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-termignoni-ducati-slip-on-2018-2021,ducati-panigale-v4-launch-2018-2021,termignoni-ducati-slip-on,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-termignoni-racing-titanium-2018-2021,ducati-panigale-v4-launch-2018-2021,termignoni-racing-titanium,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-panigale-v4-launch-2018-2021-termignoni-relevance-2018-2021,ducati-panigale-v4-launch-2018-2021,termignoni-relevance,2018,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-akrapovic-slip-on-line-2015-2022,ducati-scrambler-icon-800-2015-2022,akrapovic-slip-on-line,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-akrapovic-touring-2-1-2015-2022,ducati-scrambler-icon-800-2015-2022,akrapovic-touring-2-1,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-remus-slash-cut-2015-2022,ducati-scrambler-icon-800-2015-2022,remus-slash-cut,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-sc-project-conic-70s-2015-2022,ducati-scrambler-icon-800-2015-2022,sc-project-conic-70s,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-sc-project-cr-t-2015-2022,ducati-scrambler-icon-800-2015-2022,sc-project-cr-t,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-sc-project-s1-2015-2022,ducati-scrambler-icon-800-2015-2022,sc-project-s1,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-termignoni-retro-cone-2015-2022,ducati-scrambler-icon-800-2015-2022,termignoni-retro-cone,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-two-brothers-2-1-comp-2015-2022,ducati-scrambler-icon-800-2015-2022,two-brothers-2-1-comp,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-vance-hines-hi-output-2-1-2015-2022,ducati-scrambler-icon-800-2015-2022,vance-hines-hi-output-2-1,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-800-2015-2022-vance-hines-upsweep-2015-2022,ducati-scrambler-icon-800-2015-2022,vance-hines-upsweep,2015,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-akrapovic-slip-on-line-2023-2026,ducati-scrambler-icon-current-2023-2026,akrapovic-slip-on-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-akrapovic-touring-2-1-2023-2026,ducati-scrambler-icon-current-2023-2026,akrapovic-touring-2-1,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-arrow-indy-race-evo-2023-2026,ducati-scrambler-icon-current-2023-2026,arrow-indy-race-evo,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-remus-roxx-2023-2026,ducati-scrambler-icon-current-2023-2026,remus-roxx,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-sc-project-conic-70s-2023-2026,ducati-scrambler-icon-current-2023-2026,sc-project-conic-70s,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-sc-project-cr-t-2023-2026,ducati-scrambler-icon-current-2023-2026,sc-project-cr-t,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-sc-project-s1-2023-2026,ducati-scrambler-icon-current-2023-2026,sc-project-s1,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-termignoni-retro-cone-2023-2026,ducati-scrambler-icon-current-2023-2026,termignoni-retro-cone,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-two-brothers-2-1-comp-2023-2026,ducati-scrambler-icon-current-2023-2026,two-brothers-2-1-comp,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-scrambler-icon-current-2023-2026-two-brothers-comp-s-2023-2026,ducati-scrambler-icon-current-2023-2026,two-brothers-comp-s,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-streetfighter-v4-current-2023-2026-akrapovic-racing-line-2023-2026,ducati-streetfighter-v4-current-2023-2026,akrapovic-racing-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ducati-streetfighter-v4-current-2023-2026-akrapovic-road-legal-line-2023-2026,ducati-streetfighter-v4-current-2023-2026,akrapovic-road-legal-line,2023,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
